Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type,easting,northing,translation_easting,translation_northing,rotation_angle_degrees,transformed_easting,transformed_northing,error
1709121655.2704954,1803,1709121655,268290665,,2,0,63.23932512610574,9.508045598271982,380.08500585463,71.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0,224349.72373989405,7024063.252998067,1.6466108096938115,-1.0144428787752986,-1.3681861872782974e-05,224351.40104104156,7024063.199424996,1.6781564925232602
1709121655.3701396,1804,1709121655,369387163,,2,0,63.23931608545392,9.508083100172112,380.1120866242373,61.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0,224351.5163420039,7024062.087140514,1.7926021098392084,-1.1658575534820557,-1.4910922885746913e-05,224353.3443172224,7024062.028754449,1.8289074148112192
1709121655.4714332,1805,1709121655,470472493,,2,0,63.23931644084892,9.508114675729784,380.1417432097337,63.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0,224353.10166604235,7024061.990823344,1.585324038460385,-0.09631716925650835,-1.2943491924488626e-05,224354.68844767523,7024061.940140687,1.5875908421930003
1709121655.5671136,1806,1709121655,566529324,,2,0,63.23931340346292,9.508144917627265,380.1691152927981,55.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0,224354.58780973515,7024061.523251125,1.4861436928040348,-0.4675722196698189,-1.223192506927262e-05,224356.0873582253,7024061.475354412,1.5003132237825358
1709121655.6711016,1807,1709121655,670348491,,2,0,63.23931487714977,9.508179130739672,380.20276981615314,53.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0,224356.3159427842,7024061.539851463,1.7281330490368418,0.016600338742136955,-1.4077818946134357e-05,224358.0417848417,7024061.484726366,1.726722208092091
1709121655.7714608,1808,1709121655,770898580,,2,0,63.23931157677559,9.508215263719604,380.2216907752057,52.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0,224358.09472137777,7024061.017721415,1.7787785935797729,-0.5221300488337874,-1.4630739059384723e-05,224359.88834757466,7024060.960430775,1.7945409305883386
1709121655.8750668,1809,1709121655,874304941,,2,0,63.23931022357311,9.508254461634907,380.2517032612752,55.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0,224360.04562750357,7024060.6987721175,1.95090612579952,-0.31894929707050323,-1.5980482089617e-05,224362.00472260173,7024060.636195674,1.960094236251419
1709121655.971676,1810,1709121655,970632560,,2,0,63.239313403319485,9.508294167804497,380.2619457849642,53.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0,224362.06523645017,7024060.881320816,2.0196089466044214,0.18254869896918535,-1.640979255057573e-05,224364.07696191026,7024060.81706271,2.0127514578246424
1709121656.0728076,1811,1709121656,72393645,,2,0,63.23930630341466,9.508323875352334,380.2872854252745,48.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0,224363.48585915143,7024059.964640443,1.420622701261891,-0.9166803732514381,-1.181491390411793e-05,224364.93428475977,7024059.918374782,1.4491643296247587
1709121656.168614,1812,1709121656,168060133,,2,0,63.239292450176364,9.508360671407909,380.323636176277,45.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0,224365.1971987032,7024058.2670714585,1.7113395517517347,-1.6975689847022295,-1.4387157193596067e-05,224366.96096307295,7024058.2107328335,1.7646639319514275
1709121656.2698932,1813,1709121656,269132375,,2,0,63.23928852309028,9.508397118498758,380.3513689477978,42.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0,224366.985739057,7024057.673957795,1.7885403538239188,-0.5931136636063457,-1.4728772953276348e-05,224368.79138268172,7024057.616280992,1.8065645610133827
1709121656.3710735,1814,1709121656,369822402,,2,0,63.23928409259547,9.508436133202446,380.382398099452,45.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0,224368.89811563096,7024057.013865721,1.9123765739495866,-0.6600920734927058,-1.5755321385313437e-05,224370.82960668555,7024056.952168521,1.9324761935335915
1709121656.470678,1815,1709121656,469600255,,2,0,63.23928247983153,9.508473100471466,380.4066367846703,47.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0,224370.73479331555,7024056.675675059,1.8366776845941786,-0.33819066267460585,-1.5054681568926753e-05,224372.5803907072,7024056.616721044,1.8465387371810789
1709121656.5714796,1816,1709121656,570593743,,2,0,63.2392783105273,9.508511182482774,380.4377031735619,45.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0,224372.60293446603,7024056.048618913,1.868141150480369,-0.6270561460405588,-1.5386262703032116e-05,224374.48918126654,7024055.9883659305,1.887208895246399
1709121656.6670983,1817,1709121656,666015971,,2,0,63.23927208055164,9.508545215158016,380.4679737217966,43.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0,224374.24854882923,7024055.210005312,1.645614363194909,-0.8386136004701257,-1.3628015523181602e-05,224375.9192468338,7024055.1566372495,1.671550170528918
1709121656.772005,1818,1709121656,770145544,,2,0,63.23927090972671,9.508573965641096,380.4903603177675,45.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0,224375.67778174288,7024054.956261748,1.4292329136515036,-0.25374356377869844,-1.1712533193986019e-05,224377.11365503466,7024054.910394509,1.436605691781409
1709121656.8718328,1819,1709121656,871012438,,2,0,63.23926727364556,9.508614287159531,380.5291401539842,43.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0,224377.66321005925,7024054.378826823,1.9854283163731452,-0.5774349253624678,-1.6329098343703663e-05,224379.66504133906,7024054.314880248,2.002852375302048
1709121656.9722836,1820,1709121656,971480606,,2,0,63.23927104655187,9.508652505362257,380.559907544555,46.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0,224379.6139311426,7024054.633695323,1.9507210833544377,0.2548684999346733,-1.5829624459229308e-05,224381.55453031854,7024054.571704203,1.9415890555254984
1709121657.0691922,1821,1709121657,68007364,,2,0,63.239266278138295,9.508686151974665,380.5838143944184,48.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0,224381.25414652884,7024053.959148523,1.6402153862291016,-0.6745467996224761,-1.3541321038701426e-05,224382.91421607038,7024053.906118306,1.6609163394557012
1709121657.1733866,1822,1709121657,172669650,,2,0,63.239261777345945,9.50871614269752,380.61265513002695,41.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0,224382.71375478187,7024053.330061875,1.459608253033366,-0.6290866481140256,-1.2057764308792684e-05,224384.19195069032,7024053.282841204,1.478949943568326
1709121657.272823,1823,1709121657,272360172,,2,0,63.2392625397497,9.508748282702598,380.6417676726056,42.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,224384.33124333504,7024053.276557958,1.6174885531654581,-0.053503917530179024,-1.3194464145271922e-05,224385.9487903911,7024053.224885385,1.6183721862956857
1709121657.372551,1824,1709121657,371834916,,2,0,63.23926113028987,9.508781702584852,380.6736961254903,39.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0,224385.9921386088,7024052.976222034,1.660895273758797,-0.300335924141109,-1.361242954089903e-05,224387.66092522396,7024052.922912221,1.66963789577952
1709121657.4736965,1825,1709121657,472914198,,2,0,63.23925647825145,9.508819244701098,380.7013291002179,45.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0,224387.82863093825,7024052.297857187,1.836492329457542,-0.678364846855402,-1.5141737520707466e-05,224389.68489970625,7024052.238557743,1.8572157018167372
1709121657.5736864,1826,1709121657,573040984,,2,0,63.23924418457354,9.50885462932606,380.72393327259766,39.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0,224389.4841485945,7024050.779663359,1.655517656239681,-1.5181938279420137,-1.3885643483035892e-05,224391.1864290498,7024050.7252827175,1.7031488492318854
1709121657.6704795,1827,1709121657,669613823,,2,0,63.2392443160279,9.50888891559087,380.7670586537596,37.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0,224391.20314816188,7024050.646824517,1.7189995673834346,-0.13283884152770042,-1.4042310937156799e-05,224392.92463455297,7024050.591829908,1.7223645960589808
1709121657.7839415,1828,1709121657,783442021,,2,0,63.239238565534016,9.50892347218284,380.79014044170674,38.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0,224392.8795907524,7024049.859245645,1.6764425905130338,-0.7875788724049926,-1.3865968526260986e-05,224394.57945879933,7024049.804941241,1.7007352366912492
1709121657.872047,1829,1709121657,871338747,,2,0,63.23922870219622,9.508954467564818,380.8127056823805,36.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0,224394.3383900085,7024048.629979452,1.4587992560991552,-1.2292661927640438,-1.2207428227384298e-05,224395.83493277236,7024048.5821701875,1.4973062378374649
1709121657.974907,1830,1709121657,973565472,,2,0,63.23922318711075,9.508993912116996,380.8427902920105,47.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0,224396.2619671207,7024047.847540032,1.9235771122039296,-0.7824394199997187,-1.5878479899811282e-05,224398.20855403235,7024047.785352965,1.9475799947507124
1709121658.0711176,1831,1709121658,68516556,,2,0,63.23921481440411,9.509037766825946,380.86829544551847,38.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0,224398.3792400179,7024046.72860937,2.1172728972160257,-1.1189306620508432,-1.754446489599104e-05,224400.53006441257,7024046.659896959,2.151921692847558
1709121658.1755793,1832,1709121658,175162587,,2,0,63.23921148212276,9.509075611252316,380.8956877176915,51.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0,224400.24347086935,7024046.19559784,1.8642308514390606,-0.5330115305259824,-1.5329953924947404e-05,224402.1228119512,7024046.135557968,1.8802998931360064
1709121658.2822387,1833,1709121658,281437731,,2,0,63.23920106080499,9.509107345331293,380.920774232386,44.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0,224401.7339616361,7024044.901158001,1.4904907667660154,-1.2944398382678628,-1.2482658377166445e-05,224403.26424483542,7024044.852269215,1.531063938421215
1709121658.3681931,1834,1709121658,366781968,,2,0,63.23919048726795,9.509138512294376,380.95623265830665,51.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0,224403.194589212,7024043.592243607,1.4606275758997072,-1.3089143941178918,-1.2243082551322004e-05,224404.6955018797,7024043.544292813,1.5016784325122765
1709121658.4777694,1835,1709121658,477115100,,2,0,63.23918020952206,9.509169854142556,380.9758445296691,46.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0,224404.6668008252,7024042.315444992,1.472211613174295,-1.27679861523211,-1.2329121773291263e-05,224406.17826099254,7024042.267156904,1.51223132389665
1709121658.5722623,1836,1709121658,571615584,,2,0,63.23917696243532,9.50920184446692,380.9909657916572,43.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0,224406.2385555384,7024041.817077313,1.5717547132226173,-0.4983676793053746,-1.2937624319420138e-05,224407.8246133794,7024041.76640563,1.5868670689125617
1709121658.6672122,1837,1709121658,666375305,,2,0,63.23916958257414,9.509237802011375,381.0325801791079,43.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0,224407.96965439245,7024040.842433351,1.7310988540411927,-0.9746439615264535,-1.4360080655251295e-05,224409.73009482058,7024040.78619004,1.7613386417697765
1709121658.776413,1838,1709121658,775877511,,2,0,63.23916293971872,9.509276218384882,381.05543933403743,41.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0,224409.83097116108,7024039.939110235,1.8613167686271481,-0.9033231157809496,-1.540263360766403e-05,224411.7192206621,7024039.878783135,1.889212941204408
1709121658.871807,1839,1709121658,871074487,,2,0,63.23915426174401,9.509314784502466,381.081944153292,40.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0,224411.6803820944,7024038.809009946,1.8494109333259985,-1.1301002893596888,-1.5364659844863127e-05,224413.56397604942,7024038.7488310775,1.8845550359686623
1709121658.9843974,1840,1709121658,983959341,,2,0,63.23915037132251,9.509348840768196,381.0998353417168,37.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0,224413.34950811672,7024038.230277276,1.6691260223160498,-0.5787326702848077,-1.3752014467627305e-05,224415.03540337418,7024038.176414247,1.6867554787227703
1709121659.0790684,1841,1709121659,78259087,,2,0,63.23913571664384,9.509384317856655,381.1206020201567,35.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0,224414.9871604372,7024036.449354359,1.6376523204671685,-1.7809229167178273,-1.3808534589543342e-05,224416.679984504,7024036.395269552,1.6936878365041763
1709121659.1757703,1842,1709121659,175220060,,2,0,63.23913161857159,9.509415023480049,381.151100624255,42.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0,224416.48643950492,7024035.861957916,1.4992790677351877,-0.5873964428901672,-1.237023039379892e-05,224418.00293774635,7024035.813506276,1.5172720512963866
1709121659.2703974,1843,1709121659,268557933,,2,0,63.23912585038488,9.509452858589317,381.1775756606507,57.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0,224418.32698121757,7024035.058328992,1.840541712648701,-0.8036289243027568,-1.5207405141381969e-05,224420.19129582393,7024034.99876428,1.8652659076731979
1709121659.375002,1844,1709121659,374427439,,2,0,63.23912192951909,9.509494415183989,381.2062119826368,70.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0,224420.37158892467,7024034.443965919,2.0446077070955653,-0.6143630724400282,-1.6821021830537575e-05,224422.4337206821,7024034.378080388,2.0631840170799594
1709121659.474509,1845,1709121659,473564480,,2,0,63.23911629574901,9.509525587390328,381.2288988887721,57.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0,224421.8796002132,7024033.683925082,1.508011288533453,-0.7600408373400569,-1.2486343450746062e-05,224423.41033261473,7024033.635017476,1.53151351251385
1709121659.5718598,1846,1709121659,570897108,,2,0,63.23910745606881,9.50955399777869,381.2537711161142,55.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0,224423.21867047143,7024032.579532451,1.3390702582255471,-1.1043926309794188,-1.1199336910294733e-05,224424.59162534034,7024032.535665626,1.3736554773447156
1709121659.671203,1847,1709121659,670646064,,2,0,63.23909916416645,9.509588215998445,381.2717830603637,61.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0,224424.85394026164,7024031.511034317,1.6352697902184445,-1.0684981336817145,-1.3603662125660776e-05,224426.52164714027,7024031.457749607,1.6685579083014597
1709121659.768332,1848,1709121659,767610621,,2,0,63.239085532129536,9.509620107250091,381.29934565089474,62.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0,224426.32170279307,7024029.859167966,1.467762531421613,-1.6518663512542844,-1.2390572578624415e-05,224427.8406937671,7024029.810634515,1.5197661251094496
1709121659.8717668,1849,1709121659,871065207,,2,0,63.23907482792035,9.50965954236897,381.3261665513096,60.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0,224428.19533911545,7024028.500193653,1.8736363223870285,-1.3589743133634329,-1.562170024271836e-05,224430.11044157867,7024028.439003531,1.9160797675517565
1709121659.9693394,1850,1709121659,968543053,,2,0,63.2390743859257,9.509690120664734,381.3495812392801,64.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0,224429.72311042823,7024028.319599938,1.5277713127725292,-0.18059371504932642,-1.2496511089921114e-05,224431.25508801,7024028.2706508,1.5327593839439249
1709121660.0638456,1851,1709121660,63194484,,2,0,63.2390747570672,9.50972455382327,381.36797529875474,58.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0,224431.45176653625,7024028.212784395,1.7286561080254614,-0.10681554302573204,-1.4114270385334748e-05,224433.18206910565,7024028.157498053,1.731185594095993
1709121660.1674497,1852,1709121660,167075796,,2,0,63.23906817830781,9.509759864763785,381.3908589874754,66.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0,224433.1581238482,7024027.329949846,1.7063573119521607,-0.882834549061954,-1.4134615838656828e-05,224434.8909205896,7024027.274583384,1.7336810525541768
1709121660.2659154,1853,1709121660,265403833,,2,0,63.23906816297902,9.509794862104252,381.4034482074349,77.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0,224434.9113607214,7024027.177767273,1.7532368731917813,-0.15218257252126932,-1.432638828191557e-05,224436.66766708958,7024027.121649193,1.7572026911786476
1709121660.3685632,1854,1709121660,368144038,,2,0,63.23906453220819,9.50982534634148,381.412362806766,78.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0,224436.40401167853,7024026.643256885,1.492650957137812,-0.5345103880390525,-1.230247690386932e-05,224437.91220185527,7024026.595066344,1.5089598859558575
1709121660.477589,1855,1709121660,476972761,,2,0,63.23906007006349,9.509856768644918,381.4322137989103,88.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0,224437.93573257816,7024026.012334813,1.531720899627544,-0.6309220716357231,-1.2645954939216608e-05,224439.4860304337,7024025.962798487,1.5510890653015785
1709121660.5706582,1856,1709121660,568664879,,2,0,63.23906188228547,9.509888655874809,381.4535244584687,80.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0,224439.55057966308,7024026.076597538,1.6148470849147998,0.06426272448152304,-1.3142323410875179e-05,224441.16172837152,7024026.025116495,1.6119709856262137
1709121660.671081,1857,1709121660,669475772,,2,0,63.239045080079045,9.50992823300392,381.46309071480937,81.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0,224441.37318762837,7024024.039434892,1.8226079652959015,-2.0371626457199454,-1.5382495945459596e-05,224443.25896443598,7024023.979178186,1.8867392609506695
1709121660.7711403,1858,1709121660,770178056,,2,0,63.2390397454353,9.50995444271726,381.46980214472126,72.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0,224442.6354369869,7024023.333978588,1.26224935852224,-0.7054563043639064,-1.0469501404486437e-05,224443.91891772416,7024023.292966911,1.2841358030232832
1709121660.8660495,1859,1709121660,865354872,,2,0,63.23904207974299,9.50999028355526,381.4925711331511,70.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0,224444.45334141195,7024023.439257,1.8179044250573497,0.10527841188013554,-1.4786320576831713e-05,224446.266030954,7024023.38133486,1.8136147193122691
1709121660.9668465,1860,1709121660,966180517,,2,0,63.23903535645629,9.510030207746778,381.5092596297232,83.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0,224446.3894524179,7024022.520535302,1.9361110059544444,-0.918721697293222,-1.601619808866417e-05,224448.3529155427,7024022.45779486,1.9644652721581763
1709121661.0654118,1861,1709121661,64251973,,2,0,63.23902619875803,9.510063554292598,381.5255399842658,77.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,224447.9728068853,7024021.359593132,1.583354467380559,-1.1609421707689762,-1.320473177202075e-05,224449.5916055785,7024021.307865674,1.619624937763325
1709121661.1741128,1862,1709121661,173447806,,2,0,63.23902245023395,9.510089819596711,381.5291669976894,80.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0,224449.25296841288,7024020.830143903,1.280161527596647,-0.5294492281973362,-1.0569642256541556e-05,224450.5487251577,7024020.788738731,1.2964181154447365
1709121661.2623804,1863,1709121661,261622682,,2,0,63.23901636653223,9.510122082701765,381.5225003984508,79.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0,224450.81135616865,7024020.015431953,1.5583877557655796,-0.8147119507193565,-1.291113386514553e-05,224452.39416163275,7024019.964853976,1.5836133584065535
1709121661.367331,1864,1709121661,366708366,,2,0,63.23901677164162,9.510151653876926,381.5192472096305,78.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0,224452.2967519612,7024019.933306072,1.4853957925515715,-0.0821258807554841,-1.2125578251698244e-05,224453.7832541918,7024019.885805106,1.4872609802494436
1709121661.468259,1865,1709121661,467681150,,2,0,63.23900558192215,9.510193675182018,381.52624160883767,82.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0,224454.29534388083,7024018.50928014,1.998591919633327,-1.4240259323269129,-1.6656937646075676e-05,224456.33735574462,7024018.4440274285,2.043054176506214
1709121661.5731685,1866,1709121661,572449006,,2,0,63.2390001330939,9.510228602868702,381.563265786173,78.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0,224455.99328481543,7024017.753659285,1.6979409345949534,-0.7556208549067378,-1.4032946381803413e-05,224457.7136152757,7024017.6986854775,1.7212085904885055
1709121661.6679628,1867,1709121661,667350681,,2,0,63.23898326187175,9.51026112364636,381.5720162356301,75.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0,224457.46172192055,7024015.739175333,1.4684371051262133,-2.0144839519634843,-1.2490576722257174e-05,224458.99296965104,7024015.69024338,1.5320293561456884
1709121661.7715385,1868,1709121661,770143495,,2,0,63.23897482392413,9.510291537873908,381.58228340889735,83.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,0,224458.9050355038,7024014.670821711,1.4433135832368862,-1.068353621289134,-1.2039482129466705e-05,224460.38098211633,7024014.623656623,1.476700019850682
1709121661.8734038,1869,1709121661,868391018,,2,0,63.23896486871146,9.510324116925686,381.6039063719419,77.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,224460.44234163832,7024013.42456886,1.5373061345308088,-1.2462528515607119,-1.2851738489416675e-05,224462.01786430576,7024013.374221394,1.5763269149968993
1709121661.967528,1870,1709121661,966852945,,2,0,63.23895161205239,9.510354891640883,381.6260365246768,71.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0,224461.85777043612,7024011.819230166,1.4154287978017237,-1.6053386935964227,-1.195209603110925e-05,224463.32300371173,7024011.772406796,1.465981234516412
1709121662.072075,1871,1709121662,70783410,,2,0,63.23893851896936,9.510391580981064,381.66709194705743,76.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,224463.5710874186,7024010.206639488,1.7133169824664947,-1.612590678036213,-1.4381424165321732e-05,224465.33413687474,7024010.1502986215,1.7639494545132326
1709121662.1656945,1872,1709121662,165202805,,2,0,63.23892982321504,9.51042257526514,381.67260416401626,77.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0,224465.0410085589,7024009.10714841,1.4699211403203662,-1.0994910784065723,-1.226442716983911e-05,224466.5445304947,7024009.059100782,1.5042894621570833
1709121662.265377,1873,1709121662,264985201,,2,0,63.238926788869904,9.510454653349054,381.7016742782947,82.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0,224466.6192116632,7024008.632072525,1.5782031042908784,-0.4750758847221732,-1.298419505246784e-05,224468.21097120887,7024008.581204762,1.592572127277355
1709121662.3612926,1874,1709121662,360329188,,2,0,63.23892020348771,9.510499020094008,381.7015063951727,82.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,0,224468.7792273058,7024007.709588543,2.160015642584767,-0.9224839825183153,-1.7841789428985066e-05,224470.96648932408,7024007.639689752,2.188378618436427
1709121662.4663656,1875,1709121662,465810431,,2,0,63.238913307278246,9.510537605945526,381.71074571110734,81.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0,224470.6466531331,7024006.777421061,1.8674258273094893,-0.9321674816310406,-1.5460055578842002e-05,224472.54193320486,7024006.716852647,1.8962476323452842
1709121662.5655355,1876,1709121662,564860207,,2,0,63.23890195670079,9.510578364480365,381.7373112974542,80.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,224472.5804614813,7024005.340961764,1.9338083481998183,-1.4364592973142862,-1.6132325526996283e-05,224474.55815624853,7024005.277759037,1.9787044188079763
1709121662.6743948,1877,1709121662,673163386,,2,0,63.23889689012558,9.510617941182714,381.7630731927062,82.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0,224474.51497719373,7024004.607838722,1.9345157124334946,-0.7331230416893959,-1.5954932138129152e-05,224476.47092454284,7024004.545330446,1.9569459157128384
1709121662.776124,1878,1709121662,775488672,,2,0,63.23888333302386,9.510650936727933,381.7605504017668,84.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0,224476.03881772456,7024002.959574903,1.523840530833695,-1.6482638185843825,-1.2846742379224452e-05,224477.61372565164,7024002.909243511,1.575711974892098
1709121662.872822,1879,1709121662,872036711,,2,0,63.23887292392316,9.510690892714068,381.782259875461,81.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0,224477.94139894936,7024001.631182434,1.9025812248000875,-1.3283924693241715,-1.5849735120809783e-05,224479.884449325,7024001.569085344,1.94404238917693
1709121662.9721458,1880,1709121662,971706241,,2,0,63.23886878471295,9.51072877035362,381.81539894763927,72.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0,224479.79963539512,7024001.008412241,1.8582364457543008,-0.6227701930329204,-1.530461946686046e-05,224481.67585861008,7024000.948450341,1.8771811265354654
1709121663.0797176,1881,1709121663,79206142,,2,0,63.23887668329213,9.510770029254257,381.8324900772853,77.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0,224481.94205077,7024001.708700393,2.1424153748957906,0.7002881523221731,-1.7275780493264392e-05,224484.05992227912,7024001.641015094,2.1189528142145906
1709121663.1708193,1882,1709121663,167880994,,2,0,63.23887309456304,9.510806923790833,381.8608506995996,122.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0,224483.75628190697,7024001.151326204,1.814231136959279,-0.557374189607799,-1.4928999064522941e-05,224485.586457103,7024001.0928349085,1.831109630731427
1709121663.2672822,1883,1709121663,266559244,,2,0,63.23886886867176,9.51084741392103,381.88551788874696,84.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0,224485.74458099087,7024000.507696844,1.9882990838959813,-0.6436293600127101,-1.6369913396374614e-05,224487.75140053316,7024000.443559553,2.0078441840565038
1709121663.3652964,1884,1709121663,364325510,,2,0,63.23887065221724,9.510888472527292,381.9037627966398,79.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0,224487.8186575824,7024000.529370683,2.074076591525227,0.021673839539289474,-1.6895631915758713e-05,224489.889925791,7024000.463173033,2.072325775778455
1709121663.463079,1885,1709121663,461643546,,2,0,63.238871111220845,9.51091564226398,381.93354652465183,78.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0,224489.18426115147,7024000.463574096,1.3656035690801218,-0.06579658761620522,-1.1145193298034428e-05,224490.5505719696,7024000.419906521,1.3670084523400567
1709121663.5657089,1886,1709121663,564681068,,2,0,63.23886831185825,9.510957407702296,381.9430412074215,86.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0,224491.2500562072,7023999.972976245,2.065795055736089,-0.49059785064309835,-1.696156331831844e-05,224493.32940706096,7023999.906519253,2.0804125804236357
1709121663.6637254,1887,1709121663,662987344,,2,0,63.23886644169946,9.510995769507906,381.9538204058073,81.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0,224493.1541858869,7023999.600260882,1.904129679693142,-0.372715363278985,-1.5613481480158953e-05,224495.06827264774,7023999.539085261,1.9150641202395595
1709121663.7663,1888,1709121663,765710461,,2,0,63.23885153660281,9.511030443740868,381.9746214732453,84.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0,224494.7492896655,7023997.795005752,1.595103778585326,-1.8052551299333572,-1.3468384480574969e-05,224496.4004047678,7023997.742234479,1.6519581981255753
